Date,^125904-USD-STRD
2023-03-02,1863.88
2023-03-03,1878.6
2023-03-06,1892.2
2023-03-07,1861.73
2023-03-08,1857.28
2023-03-09,1856.51
2023-03-10,1852.68
2023-03-13,1816.56
2023-03-14,1842.44
2023-03-15,1757.95
2023-03-16,1793.42
2023-03-17,1776.33
2023-03-20,1806.48
2023-03-21,1838.38
2023-03-22,1845.76
2023-03-23,1858.22
2023-03-24,1812.7
2023-03-27,1835.08
2023-03-28,1843.12
2023-03-29,1866.06
2023-03-30,1898.45
2023-03-31,1902.85
2023-04-03,1906.98
2023-04-04,1919.38
2023-04-05,1907.52
2023-04-06,1919.25
2023-04-10,1904.8
2023-04-11,1928.59
2023-04-12,1942.67
2023-04-13,1962.78
2023-04-14,1966.62
2023-04-17,1949.9
2023-04-18,1965.69
2023-04-19,1963.2
2023-04-20,1964.35
2023-04-21,1970.3
2023-04-24,1980.29
2023-04-25,1963.76
2023-04-26,1958.27
2023-04-27,1955.58
2023-04-28,1971.69
2023-05-01,1962.23
2023-05-02,1937.87
2023-05-03,1957.34
2023-05-04,1939.13
2023-05-05,1960.46
2023-05-08,1968.65
2023-05-09,1952.23
2023-05-10,1947.29
2023-05-11,1937.69
2023-05-12,1935.65
2023-05-15,1940.79
2023-05-16,1932.56
2023-05-17,1921.52
2023-05-18,1920.1
2023-05-19,1935.92
2023-05-22,1938.02
2023-05-23,1922.37
2023-05-24,1885.46
2023-05-25,1873.42
2023-05-26,1891.35
2023-05-30,1874.96
2023-05-31,1843.05
2023-06-01,1868.95
2023-06-02,1895.48
2023-06-05,1883.64
2023-06-06,1886.97
2023-06-07,1886.2
2023-06-08,1896.97
2023-06-09,1891.07
2023-06-12,1892.46
2023-06-13,1913.03
2023-06-14,1928.8
2023-06-15,1937.05
2023-06-16,1949.81
2023-06-20,1915.09
2023-06-21,1914.99
2023-06-22,1906.46
2023-06-23,1887.38
2023-06-26,1890.12
2023-06-27,1898.43
2023-06-28,1902.41
2023-06-29,1902.49
2023-06-30,1928.43
2023-07-03,1923.67
2023-07-05,1905.67
2023-07-06,1859.99
2023-07-07,1874.87
2023-07-10,1882.66
2023-07-11,1898.37
2023-07-12,1949.1
2023-07-13,1974.44
2023-07-14,1981.05
2023-07-17,1966.83
2023-07-18,1979.37
2023-07-19,1975.17
2023-07-20,1976.62
2023-07-21,1977.3
2023-07-24,1972.46
2023-07-25,1975.24
2023-07-26,1967.68
2023-07-27,1981.35
2023-07-28,1985.44
2023-07-31,1985.86
2023-08-01,1960.03
2023-08-02,1924.6
2023-08-03,1912.87
2023-08-04,1933.74
2023-08-07,1932.18
2023-08-08,1918.62
2023-08-09,1933.53
2023-08-10,1955.03
2023-08-11,1925.54
2023-08-14,1916.45
2023-08-15,1904.26
2023-08-16,1897.71
2023-08-17,1878.82
2023-08-18,1865.11
2023-08-21,1869.04
2023-08-22,1875.38
2023-08-23,1882.2
2023-08-24,1873.39
2023-08-25,1860.77
2023-08-28,1882.94
2023-08-29,1905.42
2023-08-30,1919.5
2023-08-31,1901.81
2023-09-01,1893.62
2023-09-05,1871.69
2023-09-06,1861.28
2023-09-07,1859.17
2023-09-08,1864.72
2023-09-11,1876.43
2023-09-12,1867.54
2023-09-13,1865.65
2023-09-14,1881.43
2023-09-15,1886.14
2023-09-18,1867.65
2023-09-19,1869.23
2023-09-20,1890.67
2023-09-21,1855.84
2023-09-22,1849.81
2023-09-25,1824.53
2023-09-26,1814.64
2023-09-27,1799.0
2023-09-28,1814.45
2023-09-29,1824.94
2023-10-02,1791.23
2023-10-03,1768.71
2023-10-04,1769.17
2023-10-05,1780.29
2023-10-06,1795.97
2023-10-09,1792.97
2023-10-10,1836.68
2023-10-11,1844.24
2023-10-12,1834.68
2023-10-13,1808.71
2023-10-16,1819.87
2023-10-17,1822.73
2023-10-18,1797.38
2023-10-19,1781.15
2023-10-20,1760.36
2023-10-23,1764.91
2023-10-24,1767.85
2023-10-25,1767.42
2023-10-26,1751.16
2023-10-27,1741.58
2023-10-30,1754.22
2023-10-31,1755.54
2023-11-01,1762.19
2023-11-02,1803.02
2023-11-03,1824.41
2023-11-06,1823.96
2023-11-07,1811.15
2023-11-08,1819.58
2023-11-09,1835.37
2023-11-10,1809.55
2023-11-13,1826.49
2023-11-14,1873.83
2023-11-15,1886.72
2023-11-16,1876.22
2023-11-17,1896.49
2023-11-20,1906.99
2023-11-21,1905.13
2023-11-22,1899.04
2023-11-23,1911.95
2023-11-24,1923.32
2023-11-27,1915.27
2023-11-28,1917.56
2023-11-29,1925.0
2023-11-30,1925.41
2023-12-01,1930.4
2023-12-04,1925.75
2023-12-05,1930.91
2023-12-06,1937.9
2023-12-07,1931.65
2023-12-08,1943.24
2023-12-11,1944.62
2023-12-12,1947.64
2023-12-13,1949.32
2023-12-14,2000.15
2023-12-15,1986.25
2023-12-18,1980.84
2023-12-19,2000.74
2023-12-20,2001.7
2023-12-21,2000.53
2023-12-22,2007.56
2023-12-26,2008.57
2023-12-27,2028.27
2023-12-28,2026.46
2023-12-29,2020.4
2024-01-02,1999.71
2024-01-03,1976.33
2024-01-04,1999.34
2024-01-05,1998.31
2024-01-08,2003.89
2024-01-09,1990.54
2024-01-10,1996.09
2024-01-11,1977.25
2024-01-12,1997.08
2024-01-16,1966.52
2024-01-17,1939.94
2024-01-18,1951.42
2024-01-19,1952.29
2024-01-22,1967.48
2024-01-23,1952.53
2024-01-24,1987.86
2024-01-25,1980.96
2024-01-26,2009.32
2024-01-29,2002.1
2024-01-30,2012.44
2024-01-31,2016.94
2024-02-01,2003.5
2024-02-02,1999.06
2024-02-05,1984.69
2024-02-06,2000.4
2024-02-07,1997.98
2024-02-08,1996.52
2024-02-09,1999.04
2024-02-12,2005.62
2024-02-13,1978.03
2024-02-14,1988.15
2024-02-15,2009.2
2024-02-16,2023.57
2024-02-20,2035.33
2024-02-21,2028.33
2024-02-22,2045.38
2024-02-23,2056.47
2024-02-26,2054.5
2024-02-27,2057.53
2024-02-28,2047.93
2024-02-29,2045.27
2024-03-01,2059.77
2024-03-04,2064.91
2024-03-05,2061.96
2024-03-06,2076.1
2024-03-07,2101.78
2024-03-08,2107.73
2024-03-11,2094.1
2024-03-12,2113.33
2024-03-13,2121.69
2024-03-14,2107.13
2024-03-15,2099.98
2024-03-18,2095.77
2024-03-19,2095.44
2024-03-20,2094.37
2024-03-21,2113.96
2024-03-22,2105.2
2024-03-25,2110.62
2024-03-26,2113.17
2024-03-27,2114.18
2024-03-28,2113.34
2024-04-01,2101.83
2024-04-02,2089.92
2024-04-03,2106.71
2024-04-04,2118.73
2024-04-05,2091.44
2024-04-08,2107.29
2024-04-09,2095.76
2024-04-10,2079.02
2024-04-11,2061.8
2024-04-12,2051.29
2024-04-15,2053.16
2024-04-16,2023.23
2024-04-17,2024.99
2024-04-18,2032.59
2024-04-19,2034.32
2024-04-22,2042.01
2024-04-23,2074.3
2024-04-24,2064.46
2024-04-25,2056.55
2024-04-26,2073.3
2024-04-29,2080.08
2024-04-30,2061.89
2024-05-01,2057.15
2024-05-02,2053.79
2024-05-03,2078.6
2024-05-06,2091.24
2024-05-07,2115.59
2024-05-08,2117.22
2024-05-09,2125.94
2024-05-10,2140.39
2024-05-13,2148.36
2024-05-14,2155.35
2024-05-15,2173.71
2024-05-16,2171.57
2024-05-17,2169.94
2024-05-20,2171.9
2024-05-21,2167.59
2024-05-22,2154.56
2024-05-23,2154.97
2024-05-24,2154.36
2024-05-28,2153.33
2024-05-29,2118.79
2024-05-30,2136.49
2024-05-31,2146.61
2024-06-03,2155.85
2024-06-04,2147.7
2024-06-05,2163.1
2024-06-06,2180.42
2024-06-07,2163.38
2024-06-10,2142.31
2024-06-11,2120.45
2024-06-12,2167.13
2024-06-13,2124.71
2024-06-14,2088.81
2024-06-17,2095.67
2024-06-18,2114.26
2024-06-20,2126.72
2024-06-21,2103.62
2024-06-24,2127.71
2024-06-25,2118.14
2024-06-26,2102.97
2024-06-27,2099.07
2024-06-28,2095.46
2024-07-01,2104.22
2024-07-02,2098.11
2024-07-03,2124.68
2024-07-05,2136.04
2024-07-08,2136.92
2024-07-09,2114.3
2024-07-10,2135.1
2024-07-11,2157.78
2024-07-12,2183.28
2024-07-15,2162.05
2024-07-16,2148.44
2024-07-17,2147.85
2024-07-18,2140.04
2024-07-19,2118.88
2024-07-22,2137.87
2024-07-23,2133.25
2024-07-24,2121.6
2024-07-25,2106.82
2024-07-26,2123.94
2024-07-29,2111.84
2024-07-30,2118.36
2024-07-31,2139.1
2024-08-01,2107.68
2024-08-02,2075.28
2024-08-05,2041.46
2024-08-06,2039.17
2024-08-07,2069.83
2024-08-08,2067.23
2024-08-09,2081.61
2024-08-12,2082.01
2024-08-13,2097.78
2024-08-14,2123.24
2024-08-15,2138.06
2024-08-16,2145.38
2024-08-19,2173.19
2024-08-20,2172.81
2024-08-21,2182.58
2024-08-22,2188.1
2024-08-23,2210.05
2024-08-26,2209.01
2024-08-27,2211.4
2024-08-28,2211.63
2024-08-29,2217.18
2024-08-30,2218.54
2024-09-03,2191.03
2024-09-04,2178.49
2024-09-05,2163.52
2024-09-06,2148.67
2024-09-09,2151.1
2024-09-10,2133.83
2024-09-11,2133.73
2024-09-12,2156.32
2024-09-13,2181.78
2024-09-16,2184.98
2024-09-17,2192.97
2024-09-18,2180.14
2024-09-19,2212.22
2024-09-20,2183.5
2024-09-23,2190.6
2024-09-24,2209.53
2024-09-25,2211.34
2024-09-26,2237.38
2024-09-27,2250.56
2024-09-30,2225.64
2024-10-01,2200.7
2024-10-02,2194.16
2024-10-03,2170.69
2024-10-04,2169.71
2024-10-07,2175.8
2024-10-08,2162.8
2024-10-09,2172.41
2024-10-10,2163.87
2024-10-11,2179.91
2024-10-14,2186.16
2024-10-15,2164.57
2024-10-16,2155.68
2024-10-17,2163.76
2024-10-18,2174.34
2024-10-21,2155.87
2024-10-22,2146.23
2024-10-23,2132.9
2024-10-24,2138.17
2024-10-25,2144.3
2024-10-28,2150.08
2024-10-29,2133.69
2024-10-30,2118.89
2024-10-31,2092.6
2024-11-01,2114.05
2024-11-04,2116.35
2024-11-05,2118.28
2024-11-06,2074.55
2024-11-07,2100.37
2024-11-08,2074.59
2024-11-11,2078.38
2024-11-12,2029.88
2024-11-13,2024.18
2024-11-14,2043.09
2024-11-15,2019.4
2024-11-18,2026.14
2024-11-19,2020.2
2024-11-20,2007.54
2024-11-21,2013.98
2024-11-22,2018.31
2024-11-25,2034.02
2024-11-26,2021.64
2024-11-27,2034.51
2024-11-29,2053.91
2024-12-02,2050.17
2024-12-03,2067.71
2024-12-04,2077.16
2024-12-05,2093.43
2024-12-06,2095.2
2024-12-09,2103.41
2024-12-10,2074.83
2024-12-11,2078.02
2024-12-12,2072.62
2024-12-13,2064.51
2024-12-16,2066.15
2024-12-17,2056.55
2024-12-18,2052.66
2024-12-19,2004.24
2024-12-20,1989.43
2024-12-23,1991.34
2024-12-24,1995.22
2024-12-26,1996.49
2024-12-27,2014.2
2024-12-30,1996.94
